Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,dependency_score,satisfaction_flag,freq_numeric,composite_value_score,value_tier,loyalty_volume,loyalty_frequency,chosen_loyalty_flag,age_group
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,1.0,1,26,0.4865384615384616,Medium,0,1,0,Gen Z (18–24)
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,1.0,1,26,0.7955897435897437,High,1,1,1,Gen Z (18–24)
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,1.0,0,26,0.4403589743589744,Medium,0,0,0,Gen X (36–50)
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,1.0,0,52,0.7605384615384615,High,1,0,1,Millennials (25–35)
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,1.0,1,52,0.8011538461538461,High,1,1,1,Millennials (25–35)
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,1.0,0,1,0.33951282051282056,Low,0,0,0,Boomers (51+)
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,1.0,1,12,0.5853589743589744,Medium,0,0,0,Gen X (36–50)
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,1.0,1,4,0.3616666666666667,Low,0,0,0,Gen X (36–50)
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,1.0,0,4,0.3111794871794872,Low,0,0,0,Gen X (36–50)
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,1.0,1,52,0.7341282051282052,Medium,1,1,1,Boomers (51+)
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,1.0,1,52,0.7298205128205127,Medium,1,1,1,Boomers (51+)
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,1.0,0,1,0.45235897435897443,Medium,0,0,0,Gen X (36–50)
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,1.0,0,52,0.7901538461538462,High,1,0,1,Boomers (51+)
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,1.0,1,52,0.7957435897435898,High,1,1,1,Boomers (51+)
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,1.0,0,26,0.6482820512820513,Medium,0,0,0,Gen X (36–50)
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,1.0,0,4,0.3872051282051282,Low,0,0,0,Millennials (25–35)
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,1.0,0,12,0.46269230769230774,Medium,0,0,0,Gen Z (18–24)
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,1.0,1,4,0.6510769230769231,Medium,1,0,1,Gen Z (18–24)
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,1.0,1,26,0.4810512820512821,Medium,0,1,0,Boomers (51+)
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,1.0,0,26,0.6452307692307693,Medium,0,0,0,Boomers (51+)
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,1.0,0,1,0.5747948717948719,Medium,1,0,1,Gen X (36–50)
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,1.0,0,12,0.45253846153846156,Medium,0,0,0,Gen X (36–50)
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,1.0,1,4,0.43779487179487186,Medium,0,0,0,Millennials (25–35)
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,1.0,1,1,0.11992307692307692,Low,0,0,0,Millennials (25–35)
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,1.0,1,1,0.5238205128205129,Medium,1,0,1,Millennials (25–35)
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,1.0,0,1,0.2912820512820513,Low,0,0,0,Boomers (51+)
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,1.0,0,4,0.47679487179487184,Medium,0,0,0,Gen X (36–50)
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,1.0,1,4,0.42412820512820515,Medium,0,0,0,Boomers (51+)
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,1.0,1,1,0.3637435897435897,Low,1,0,1,Millennials (25–35)
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,1.0,0,26,0.4135384615384616,Medium,0,0,0,Gen X (36–50)
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,1.0,1,12,0.733025641025641,Medium,1,0,1,Millennials (25–35)
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,1.0,0,4,0.4458717948717949,Medium,1,0,1,Boomers (51+)
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,1.0,1,12,0.4853846153846154,Medium,0,0,0,Millennials (25–35)
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,1.0,0,26,0.5924615384615385,Medium,0,0,0,Boomers (51+)
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,1.0,0,26,0.6696923076923078,Medium,0,0,0,Boomers (51+)
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,1.0,0,52,0.5524615384615384,Medium,0,0,0,Boomers (51+)
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,1.0,0,26,0.4405897435897436,Medium,0,0,0,Boomers (51+)
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,1.0,0,12,0.36112820512820515,Low,0,0,0,Gen X (36–50)
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,1.0,1,12,0.4713076923076923,Medium,0,0,0,Gen X (36–50)
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,1.0,1,4,0.24561538461538462,Low,0,0,0,Millennials (25–35)
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,1.0,0,26,0.47669230769230775,Medium,0,0,0,Millennials (25–35)
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,1.0,0,4,0.16520512820512823,Low,0,0,0,Millennials (25–35)
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,1.0,0,26,0.666897435897436,Medium,1,0,1,Boomers (51+)
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,1.0,0,52,0.4425897435897436,Medium,0,0,0,Millennials (25–35)
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,1.0,0,26,0.7394358974358974,Medium,1,0,1,Boomers (51+)
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,1.0,0,1,0.3342051282051282,Low,0,0,0,Millennials (25–35)
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,1.0,0,1,0.36330769230769233,Low,0,0,0,Gen X (36–50)
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,1.0,0,1,0.20533333333333334,Low,0,0,0,Boomers (51+)
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,1.0,0,4,0.5057179487179487,Medium,0,0,0,Boomers (51+)
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,1.0,0,12,0.6353589743589744,Medium,1,0,1,Gen Z (18–24)
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,1.0,1,4,0.3430512820512821,Low,0,0,0,Boomers (51+)
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,1.0,1,26,0.3878717948717949,Low,0,1,0,Boomers (51+)
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,1.0,0,26,0.533051282051282,Medium,0,0,0,Boomers (51+)
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,1.0,1,52,0.5050769230769231,Medium,0,1,0,Millennials (25–35)
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,1.0,0,1,0.2946153846153846,Low,0,0,0,Gen X (36–50)
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,1.0,0,52,0.6023333333333333,Medium,0,0,0,Boomers (51+)
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,1.0,0,26,0.6418205128205129,Medium,1,0,1,Millennials (25–35)
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,1.0,1,26,0.5933589743589743,Medium,0,1,0,Gen X (36–50)
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,1.0,0,1,0.3664871794871795,Low,0,0,0,Gen X (36–50)
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,1.0,0,26,0.47633333333333333,Medium,0,0,0,Gen Z (18–24)
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,1.0,0,26,0.4123589743589744,Medium,0,0,0,Gen X (36–50)
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,1.0,1,52,0.5562564102564103,Medium,0,1,0,Gen X (36–50)
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,1.0,0,4,0.6238205128205129,Medium,1,0,1,Boomers (51+)
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,1.0,0,4,0.48582051282051286,Medium,0,0,0,Boomers (51+)
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,1.0,0,26,0.4062307692307693,Medium,0,0,0,Gen X (36–50)
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,1.0,0,1,0.45771794871794874,Medium,0,0,0,Gen X (36–50)
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,1.0,0,4,0.4178717948717949,Medium,0,0,0,Boomers (51+)
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,1.0,1,12,0.4908461538461539,Medium,0,0,0,Boomers (51+)
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,1.0,0,26,0.781948717948718,High,1,0,1,Gen X (36–50)
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,1.0,0,12,0.6737435897435898,Medium,1,0,1,Boomers (51+)
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,1.0,1,26,0.6632820512820513,Medium,1,1,1,Boomers (51+)
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,1.0,0,52,0.759897435897436,High,0,0,0,Boomers (51+)
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,1.0,0,12,0.5366666666666667,Medium,0,0,0,Millennials (25–35)
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,1.0,1,1,0.1527948717948718,Low,0,0,0,Boomers (51+)
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,1.0,0,1,0.3415641025641026,Low,0,0,0,Boomers (51+)
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,1.0,0,52,0.5602820512820513,Medium,0,0,0,Boomers (51+)
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,1.0,1,26,0.7672051282051282,High,0,1,0,Gen Z (18–24)
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,1.0,0,52,0.6801025641025641,Medium,0,0,0,Boomers (51+)
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,1.0,1,26,0.4254871794871795,Medium,0,1,0,Gen Z (18–24)
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,1.0,0,26,0.5964102564102565,Medium,0,0,0,Boomers (51+)
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,1.0,1,12,0.38484615384615384,Low,0,0,0,Boomers (51+)
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,1.0,0,4,0.6565128205128206,Medium,1,0,1,Boomers (51+)
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,1.0,0,26,0.3431025641025641,Low,0,0,0,Gen X (36–50)
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,1.0,1,26,0.8225897435897437,High,1,1,1,Boomers (51+)
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,1.0,1,1,0.24412820512820516,Low,0,0,0,Boomers (51+)
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,1.0,1,4,0.38253846153846155,Low,0,0,0,Millennials (25–35)
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,1.0,1,4,0.5191538461538462,Medium,1,0,1,Gen Z (18–24)
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,1.0,0,26,0.5878974358974359,Medium,0,0,0,Boomers (51+)
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,1.0,0,52,0.6402051282051282,Medium,0,0,0,Gen X (36–50)
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,1.0,0,1,0.29033333333333333,Low,0,0,0,Millennials (25–35)
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,1.0,0,4,0.24543589743589744,Low,0,0,0,Millennials (25–35)
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly,1.0,0,26,0.5496923076923077,Medium,0,0,0,Millennials (25–35)
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly,1.0,0,26,0.7639230769230769,High,1,0,1,Gen X (36–50)
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,1.0,1,4,0.28584615384615386,Low,0,0,0,Millennials (25–35)
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,1.0,1,26,0.5807948717948719,Medium,0,1,0,Gen X (36–50)
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually,1.0,1,1,0.35702564102564105,Low,0,0,0,Gen Z (18–24)
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,1.0,0,4,0.367,Low,0,0,0,Boomers (51+)
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,1.0,0,1,0.12023076923076922,Low,0,0,0,Millennials (25–35)
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly,1.0,0,12,0.37841025641025644,Low,0,0,0,Millennials (25–35)
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly,1.0,1,26,0.6595128205128206,Medium,0,1,0,Gen X (36–50)
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11,Credit Card,Annually,1.0,0,1,0.2603076923076923,Low,0,0,0,Gen Z (18–24)
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months,1.0,1,4,0.35266666666666674,Low,0,0,0,Boomers (51+)
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43,Credit Card,Annually,1.0,1,1,0.5377948717948718,Medium,1,0,1,Boomers (51+)
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,1.0,0,4,0.27384615384615385,Low,0,0,0,Millennials (25–35)
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly,1.0,1,26,0.5635128205128206,Medium,0,1,0,Boomers (51+)
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months,1.0,1,4,0.48756410256410265,Medium,0,0,0,Gen Z (18–24)
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly,1.0,0,52,0.6121538461538462,Medium,0,0,0,Gen Z (18–24)
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31,Debit Card,Quarterly,1.0,0,4,0.5340769230769231,Medium,0,0,0,Gen X (36–50)
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39,PayPal,Fortnightly,1.0,0,26,0.7182564102564103,Medium,1,0,1,Gen X (36–50)
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly,1.0,0,26,0.7480256410256411,Medium,0,0,0,Gen X (36–50)
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5,Cash,Annually,1.0,1,1,0.10643589743589743,Low,0,0,0,Boomers (51+)
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47,Credit Card,Bi-Weekly,1.0,0,26,0.7405128205128205,Medium,1,0,1,Gen X (36–50)
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly,1.0,0,26,0.5834871794871795,Medium,0,0,0,Gen X (36–50)
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly,1.0,1,26,0.7973333333333333,High,1,1,1,Gen X (36–50)
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months,1.0,1,4,0.5963333333333334,Medium,1,0,1,Boomers (51+)
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly,1.0,0,12,0.4337692307692308,Medium,0,0,0,Millennials (25–35)
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,1.0,1,52,0.7397179487179488,Medium,1,1,1,Boomers (51+)
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45,Venmo,Fortnightly,1.0,0,26,0.7287692307692308,Medium,1,0,1,Gen X (36–50)
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20,Venmo,Bi-Weekly,1.0,0,26,0.6085128205128205,Medium,0,0,0,Millennials (25–35)
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14,Debit Card,Weekly,1.0,1,52,0.5961025641025641,Medium,0,1,0,Millennials (25–35)
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33,PayPal,Weekly,1.0,1,52,0.8351538461538461,High,0,1,0,Gen X (36–50)
250,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18,Credit Card,Annually,1.0,1,1,0.23864102564102566,Low,0,0,0,Boomers (51+)
251,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9,Bank Transfer,Weekly,1.0,1,52,0.455974358974359,Medium,0,1,0,Millennials (25–35)
252,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34,PayPal,Annually,1.0,0,1,0.38051282051282054,Low,0,0,0,Gen Z (18–24)
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33,Venmo,Fortnightly,1.0,0,26,0.6083076923076923,Medium,0,0,0,Millennials (25–35)
254,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly,1.0,1,26,0.5383589743589744,Medium,0,1,0,Boomers (51+)
255,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly,1.0,0,26,0.3771538461538462,Low,0,0,0,Boomers (51+)
256,43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25,Debit Card,Annually,1.0,1,1,0.2282820512820513,Low,0,0,0,Gen X (36–50)
257,58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20,Credit Card,Every 3 Months,1.0,1,4,0.3004871794871795,Low,0,0,0,Boomers (51+)
